PK_PRODUCT_ID,REF_PRODUCT_ID,SOURCE_SYSTEM_CD,LMID_CD,GMID_CD,LMID_NM,GMID_NM,EAN_CD,INTERNATIONAL_TRADEMARK_CD,INTERNATIONAL_TRADEMARK_DESC,SMART_CD,SMART_DESC,MATERIAL_TYPE_CD,MATERIAL_TYPE_DESC,PRODUCT_HIERARCHY,GROUPE_ART_1,DISTRIB_CHANNEL,SALES_ORG,MAT_PRICE_GRP,MATERIAL_GROUP_CD,MATERIAL_GROUP_DESC,LOCAL_TRADE_CD,LOCAL_TRADE_DESC,ATTRIBUT_PROD_2,CONVERSION_UNIT_OF_MEASURE_NUM,UCD_CD,MDM_PRODUCT_ID
20403,P00403,SAP,LM1403,GM5403,Novartis 200mg,Novartis,3400906963505,TM977,Novartis Global,SM010,Pediatrics,MT03,Raw Material,03-02-06-11,GA01,10,1000,PG05,MG04,Digestive Health,LT06,Respiratory Care,Syrup,1,UCD5403,MDM0403
20404,P00404,SAP,LM1404,GM5404,Pfizer 200mg,Pfizer,3400921348699,TM795,Pfizer Global,SM010,Pediatrics,MT01,Finished Product,01-02-08-18,GA05,20,3000,PG04,MG03,OTC General,LT03,OTC,Syrup,1,UCD5404,MDM0404
20405,P00405,SAP,LM1405,GM5405,AbbVie 10mg,AbbVie,3400915673468,TM316,AbbVie Global,SM005,Immunology,MT01,Finished Product,02-03-03-14,GA01,20,1000,PG05,MG01,Pain Relief,LT04,Cold Chain,Injection,10,UCD5405,MDM0405
20406,P00406,SAP,LM1406,GM5406,Merck 10mg,Merck,3400962616445,TM559,Merck Global,SM001,Analgesics,MT03,Raw Material,02-02-06-05,GA07,30,1000,PG01,MG06,Rheumatology,LT01,,Tablet,1,UCD5406,MDM0406
20407,P00407,SAP,LM1407,GM5407,Ipsen 200mg,Ipsen,3400950140635,TM885,Ipsen Global,SM005,Immunology,MT02,Biotech Product,02-03-02-09,GA08,20,3000,PG06,MG01,Pain Relief,LT01,Pharmacy,Injection,1,UCD5407,MDM0407
20408,P00408,SAP,LM1408,GM5408,Novartis 500mg,Novartis,3400914419331,TM702,Novartis Global,SM010,Pediatrics,MT02,Biotech Product,03-03-07-13,GA05,10,2000,PG07,MG01,Pain Relief,LT03,OTC,Syrup,1,UCD5408,MDM0408
20409,P00409,SAP,LM1409,GM5409,Bayer 25mg,Bayer,3400911940012,TM421,Bayer Global,SM007,Respiratory,MT03,Raw Material,03-02-04-04,GA06,10,2000,PG04,MG02,Anti-Infective,LT04,Cold Chain,Inhaler,100,UCD5409,MDM0409
20410,P00410,SAP,LM1410,GM5410,Ipsen 25mg,Ipsen,3400951275400,TM717,Ipsen Global,SM010,Pediatrics,MT03,Raw Material,03-01-04-27,GA05,30,1000,PG06,MG06,Rheumatology,LT05,Specialty,Syrup,100,UCD5410,MDM0410
20411,P00411,SAP,LM1411,GM5411,Sanofi 2mg,Sanofi,3400951893260,TM435,Sanofi Global,SM005,Immunology,MT02,Biotech Product,02-02-03-16,GA03,10,1000,PG02,MG03,OTC General,LT03,OTC,Injection,1,UCD5411,MDM0411
20412,P00412,SAP,LM1412,GM5412,AbbVie 25mg,AbbVie,3400986626251,TM809,AbbVie Global,SM009,Dermatology,MT02,Biotech Product,03-03-04-03,GA01,20,2000,PG02,MG06,Rheumatology,LT05,Specialty,Gel,1,UCD5412,MDM0412
20413,P00413,SAP,LM1413,GM5413,GSK 2mg,GSK,3400984624718,TM425,GSK Global,SM001,Analgesics,MT02,Biotech Product,03-02-03-03,GA08,20,3000,PG01,MG07,Allergy,LT05,Specialty,Tablet,1,UCD5413,MDM0413
20414,P00414,SAP,LM1414,GM5414,Servier 10mg,Servier,3400988961761,TM973,Servier Global,SM010,Pediatrics,MT01,Finished Product,03-03-04-15,GA03,30,1000,PG03,MG04,Digestive Health,LT06,Respiratory Care,Syrup,100,UCD5414,MDM0414
20415,P00415,SAP,LM1415,GM5415,Merck 10mg,Merck,3400998446029,TM868,Merck Global,SM009,Dermatology,MT03,Raw Material,03-03-05-28,GA05,30,3000,PG06,MG03,OTC General,LT06,Respiratory Care,Gel,1,UCD5415,MDM0415
20416,P00416,SAP,LM1416,GM5416,Amgen 10mg,Amgen,3400980794239,TM893,Amgen Global,SM005,Immunology,MT02,Biotech Product,01-01-09-25,GA07,20,1000,PG05,MG07,Allergy,LT03,OTC,Injection,100,UCD5416,MDM0416
20417,P00417,SAP,LM1417,GM5417,Amgen 10mg,Amgen,3400959200541,TM713,Amgen Global,SM009,Dermatology,MT01,Finished Product,01-02-03-27,GA03,10,1000,PG05,MG02,Anti-Infective,LT04,Cold Chain,Gel,10,UCD5417,MDM0417
20418,P00418,SAP,LM1418,GM5418,Novartis 500mg,Novartis,3400951669418,TM847,Novartis Global,SM005,Immunology,MT02,Biotech Product,01-01-01-28,GA07,20,2000,PG06,MG01,Pain Relief,LT06,Respiratory Care,Injection,1,UCD5418,MDM0418
20419,P00419,SAP,LM1419,GM5419,AbbVie 200mg,AbbVie,3400931568975,TM109,AbbVie Global,SM009,Dermatology,MT03,Raw Material,02-03-08-22,GA08,10,3000,PG04,MG02,Anti-Infective,LT01,Pharmacy,Gel,10,UCD5419,MDM0419
20420,P00420,SAP,LM1420,GM5420,AstraZeneca 10mg,AstraZeneca,3400962327B99,TM904,AstraZeneca Global,SM001,Analgesics,MT01,Finished Product,01-02-09-26,GA05,10,1000,PG02,MG02,Anti-Infective,LT01,Pharmacy,Tablet,1,UCD5420,MDM0420
20421,P00421,SAP,LM1421,GM5421,Ipsen 200mg,Ipsen,340099859D217,TM257,Ipsen Global,SM002,Antibiotics,MT02,Biotech Product,02-02-04-02,GA01,30,1000,PG05,MG03,OTC General,LT04,Cold Chain,Capsule,100,UCD5421,MDM0421
20422,P00422,SAP,LM1422,GM5422,AstraZeneca 2mg,AstraZeneca,3400930747108,TM092,AstraZeneca Global,SM010,Pediatrics,MT03,Raw Material,02-01-04-16,GA07,30,1000,PG06,MG06,Rheumatology,LT05,Specialty,Syrup,1,UCD5422,MDM0422
20423,P00423,SAP,LM1423,GM5423,Bayer 200mg,Bayer,3400974090758,TM902,Bayer Global,SM001,Analgesics,MT03,Raw Material,02-03-04-26,GA04,20,2000,PG06,,Anti-Infective,LT06,Respiratory Care,Tablet,1,UCD5423,MDM0423
20424,P00424,SAP,LM1424,GM5424,Amgen 2mg,Amgen,3400975675130,TM278,Amgen Global,SM010,Pediatrics,MT02,Biotech Product,02-02-03-15,GA08,30,3000,PG01,MG04,Digestive Health,LT01,Pharmacy,Syrup,100,UCD5424,MDM0424
20425,P00425,SAP,LM1425,GM5425,Bayer 10mg,Bayer,3400966691576,TM480,Bayer Global,SM001,Analgesics,MT03,Raw Material,01-02-04-30,GA05,10,2000,PG03,MG07,Allergy,LT01,Pharmacy,Tablet,1,UCD5425,MDM0425
20426,P00426,SAP,LM1426,GM5426,Servier 1000mg,Servier,3400927898684,TM939,Servier Global,SM002,Antibiotics,MT03,Raw Material,01-02-09-15,GA03,30,2000,PG06,MG03,OTC General,LT01,Pharmacy,Capsule,1,UCD5426,MDM0426
20427,P00427,SAP,LM1427,GM5427,Servier 10mg,Servier,3400933681546,TM421,Servier Global,SM010,Pediatrics,MT03,Raw Material,02-02-01-14,GA03,20,3000,PG01,MG01,Pain Relief,LT04,Cold Chain,Syrup,100,UCD5427,MDM0427
20428,P00428,SAP,LM1428,GM5428,AstraZeneca 200mg,AstraZeneca,340099182732,TM302,AstraZeneca Global,SM002,Antibiotics,MT02,Biotech Product,02-03-08-06,GA07,30,3000,PG06,MG05,Endocrinology,LT06,Respiratory Care,Capsule,1,UCD5428,MDM0428
20429,P00429,SAP,LM1429,GM5429,AbbVie 500mg,AbbVie,3400947125690,TM600,AbbVie Global,SM001,Analgesics,MT03,Raw Material,01-01-07-09,GA04,10,1000,PG07,MG02,Anti-Infective,LT05,Specialty,Tablet,1,UCD5429,MDM0429
20430,P00430,SAP,LM1430,GM5430,Merck 200mg,Merck,3400926160247,TM611,Merck Global,SM007,Respiratory,MT02,Biotech Product,02-01-06-20,GA04,10,3000,PG01,MG04,Digestive Health,LT03,OTC,Inhaler,1,UCD5430,MDM0430
20431,P00431,SAP,LM1431,GM5431,Pfizer 200mg,Pfizer,340097199596,TM081,Pfizer Global,SM005,Immunology,MT01,Finished Product,01-02-07-15,GA08,10,1000,PG05,MG02,Anti-Infective,LT03,OTC,Injection,10,UCD5431,MDM0431
20432,P00432,SAP,LM1432,GM5432,AstraZeneca 200mg,AstraZeneca,3400904009728,TM074,AstraZeneca Global,SM009,Dermatology,MT02,Biotech Product,02-01-04-17,GA03,20,1000,PG01,MG01,Pain Relief,LT01,Pharmacy,Gel,1,UCD5432,MDM0432
20433,P00433,SAP,LM1433,GM5433,Merck 2mg,Merck,340090227226C,TM718,Merck Global,SM002,Antibiotics,MT03,Raw Material,01-01-05-02,GA02,20,2000,PG02,MG05,Endocrinology,LT05,Specialty,Capsule,1,UCD5433,MDM0433
20434,P00434,SAP,LM1434,GM5434,Amgen 25mg,Amgen,3400992293753,TM310,Amgen Global,SM009,Dermatology,MT01,Finished Product,01-03-08-23,GA01,10,3000,PG04,MG07,Allergy,LT02,Hospital,Gel,10,UCD5434,MDM0434
20435,P00435,SAP,LM1435,GM5435,AstraZeneca 200mg,AstraZeneca,3400980997504,TM854,AstraZeneca Global,SM001,Analgesics,MT02,Biotech Product,01-03-05-13,GA04,10,1000,PG07,MG05,Endocrinology,LT01,Pharmacy,Tablet,1,UCD5435,MDM0435
20436,P00436,SAP,LM1436,GM5436,Novartis 1000mg,Novartis,3400982702128,TM114,Novartis Global,SM010,Pediatrics,MT02,Biotech Product,01-01-02-11,GA08,20,3000,PG03,MG07,Allergy,LT05,Specialty,Syrup,100,UCD5436,MDM0436
20437,P00437,SAP,LM1437,GM5437,Amgen 25mg,Amgen,3400942571319,TM292,Amgen Global,SM001,Analgesics,MT01,Finished Product,03-02-05-14,GA05,30,1000,PG05,MG01,Pain Relief,LT06,Respiratory Care,Tablet,1,UCD5437,MDM0437
20438,P00438,SAP,LM1438,GM5438,Ipsen 2mg,Ipsen,3400967853870,TM578,Ipsen Global,SM001,Analgesics,MT02,Biotech Product,02-03-08-08,GA05,30,1000,PG07,MG06,Rheumatology,LT02,Hospital,Tablet,100,UCD5438,MDM0438
20439,P00439,SAP,LM1439,GM5439,AbbVie 500mg,AbbVie,3400937140595,TM408,AbbVie Global,SM009,Dermatology,MT02,Biotech Product,03-01-08-22,GA01,10,1000,PG06,MG03,OTC General,LT06,Respiratory Care,Gel,1,UCD5439,MDM0439
20440,P00440,SAP,LM1440,GM5440,Bayer 10mg,Bayer,3400969527465,TM263,Bayer Global,SM009,Dermatology,MT02,Biotech Product,01-02-08-05,GA03,10,2000,PG03,MG06,Rheumatology,LT06,Respiratory Care,Gel,1,UCD5440,MDM0440
20441,P00441,SAP,LM1441,GM5441,Pfizer 500mg,Pfizer,3400992009691,TM979,Pfizer Global,SM002,Antibiotics,MT03,Raw Material,02-02-02-29,GA08,30,3000,PG03,MG03,OTC General,LT01,Pharmacy,Capsule,1O,UCD5441,MDM0441
20442,P00442,SAP,LM1442,GM5442,Ipsen 1000mg,Ipsen,3400987529625,TM072,Ipsen Global,SM007,Respiratory,MT03,Raw Material,02-01-03-08,GA03,10,3000,PG07,MG05,Endocrinology,LT03,OTC,Inhaler,1,UCD5442,MDM0442
20443,P00443,SAP,LM1443,GM5443,GSK 25mg,GSK,3400995126481,TM214,GSK Global,SM001,Analgesics,MT01,Finished Product,02-03-01-23,GA02,20,1000,PG02,MG07,Allergy,LT03,OTC,Tablet,1,UCD5443,MDM0443
20444,P00444,SAP,LM1444,GM5444,GSK 500mg,GSK,3400983573248,TM471,GSK Global,SM005,Immunology,MT01,Finished Product,03-03-03-10,GA06,10,1000,PG07,MG04,Digestive Health,LT04,Cold Chain,Injection,10,UCD5444,MDM0444
20445,P00445,SAP,LM1445,GM5445,Johnson & Johnson 500mg,Johnson & Johnson,340096533C661,TM504,Johnson & Johnson Global,SM007,Respiratory,MT01,Finished Product,03-02-02-21,GA04,10,3000,PG03,MG03,OTC General,LT01,Pharmacy,Inhaler,1,UCD5445,MDM0445
20446,P00446,SAP,LM1446,GM5446,Servier 10mg,Servier,3400939787415,TM355,Servier Global,SM007,Respiratory,MT02,Biotech Product,01-02-04-10,GA06,30,3000,PG01,MG06,Rheumatology,LT03,OTC,Inhaler,1,UCD5446,MDM0446
20447,P00447,SAP,LM1447,GM5447,Novartis 1000mg,Novartis,3400963001703,TM528,Novartis Global,SM005,Immunology,MT02,Biotech Product,01-02-09-06,GA06,30,3000,PG06,,Anti-Infective,LT02,Hospital,Injection,100,UCD5447,MDM0447
20448,P00448,SAP,LM1448,GM5448,AbbVie 200mg,AbbVie,3400985924093,TM858,AbbVie Global,SM005,Immunology,MT03,Raw Material,01-01-02-18,GA08,10,2000,PG06,MG02,Anti-Infective,LT04,Cold Chain,Injection,1,UCD5448,MDM0448
20449,P00449,SAP,LM1449,GM5449,Roche 2mg,Roche,3400984118503,TM638,Roche Global,SM002,Antibiotics,MT01,Finished Product,01-02-09-02,GA08,20,1000,PG02,MG06,Rheumatology,LT02,Hospital,Capsule,100,UCD5449,MDM0449
20450,P00450,SAP,LM1450,GM5450,Johnson & Johnson 1000mg,Johnson & Johnson,3400909804052,TM114,Johnson & Johnson Global,SM010,Pediatrics,MT01,Finished Product,02-01-06-13,GA03,20,1000,PG06,MG05,Endocrinology,LT02,Hospital,Syrup,1,UCD5450,MDM0450
20451,P00451,SAP,LM1451,GM5451,Roche 200mg,Roche,3400964524108,TM895,Roche Global,SM002,Antibiotics,MT01,Finished Product,02-01-07-24,GA06,20,2000,PG06,MG07,Allergy,LT06,Respiratory Care,Capsule,1,UCD5451,MDM0451
20452,P00452,SAP,LM1452,GM5452,Merck 10mg,Merck,3400942686574,TM074,Merck Global,SM007,Respiratory,MT02,Biotech Product,01-03-03-07,GA01,10,2000,PG06,MG04,Digestive Health,LT03,OTC,Inhaler,1,UCD5452,MDM0452
20453,P00453,SAP,LM1453,GM5453,Bayer 500mg,Bayer,3400911309370,TM666,Bayer Global,SM007,Respiratory,MT03,Raw Material,01-01-03-25,GA07,10,2000,PG04,MG01,Pain Relief,LT02,Hospital,Inhaler,1,UCD5453,MDM0453
20454,P00454,SAP,LM1454,GM5454,Amgen 10mg,Amgen,3400979650979,TM357,Amgen Global,SM007,Respiratory,MT02,Biotech Product,02-01-04-23,GA03,10,3000,PG02,MG06,Rheumatology,LT03,OTC,Inhaler,1,UCD5454,MDM0454
20455,P00455,SAP,LM1455,GM5455,Amgen 500mg,Amgen,340091A442428,TM825,Amgen Global,SM005,Immunology,MT03,Raw Material,03-02-02-09,GA04,30,2000,PG05,MG05,Endocrinology,LT04,Cold Chain,Injection,1,UCD5455,MDM0455
20456,P00456,SAP,LM1456,GM5456,GSK 1000mg,GSK,3400991018319,TM824,GSK Global,SM005,Immunology,MT01,Finished Product,02-02-04-29,GA06,10,2000,PG01,MG06,Rheumatology,LT06,Respiratory Care,Injection,10,UCD5456,MDM0456
20457,P00457,SAP,LM1457,GM5457,Ipsen 1000mg,Ipsen,3400920376868,TM997,Ipsen Global,SM005,Immunology,MT01,Finished Product,02-02-01-22,GA01,10,3000,PG07,MG04,Digestive Health,LT01,Pharmacy,Injection,1,UCD5457,MDM0457
20458,P00458,SAP,LM1458,GM5458,Bayer 200mg,Bayer,3400950060085,TM627,Bayer Global,SM001,Analgesics,MT03,Raw Material,03-02-04-10,GA04,10,3000,PG01,MG04,Digestive Health,LT01,Pharmacy,Tablet,100,UCD5458,MDM0458
20459,P00459,SAP,LM1459,GM5459,AstraZeneca 500mg,AstraZeneca,3400922707802,TM939,AstraZeneca Global,SM009,Dermatology,MT02,Biotech Product,03-03-03-19,GA02,20,2000,PG02,MG02,Anti-Infective,LT04,Cold Chain,Gel,1,UCD5459,MDM0459
20460,P00460,SAP,LM1460,GM5460,Sanofi 200mg,Sanofi,3400919893770,TM862,Sanofi Global,SM002,Antibiotics,MT01,Finished Product,01-03-03-01,GA04,20,1000,PG02,MG07,Allergy,LT05,Specialty,Capsule,1,UCD5460,MDM0460
20461,P00461,SAP,LM1461,GM5461,Merck 10mg,Merck,3400979394727,TM739,Merck Global,SM010,Pediatrics,MT01,Finished Product,01-02-07-10,GA02,30,1000,PG06,MG05,Endocrinology,LT04,Cold Chain,Syrup,1,UCD5461,MDM0461
20462,P00462,SAP,LM1462,GM5462,Johnson & Johnson 25mg,Johnson & Johnson,3400984412498,TM866,Johnson & Johnson Global,SM007,Respiratory,MT02,Biotech Product,02-03-05-07,GA01,20,1000,PG07,MG03,OTC General,LT03,OTC,Inhaler,1,UCD5462,MDM0462
20463,P00463,SAP,LM1463,GM5463,GSK 500mg,GSK,3400949689350,TM082,GSK Global,SM002,Antibiotics,MT01,Finished Product,01-01-08-29,GA06,30,3000,PG02,MG02,Anti-Infective,,Respiratory Care,Capsule,1,UCD5463,MDM0463
20464,P00464,SAP,LM1464,GM5464,Bayer 2mg,Bayer,3400949253818,TM038,Bayer Global,SM010,Pediatrics,MT03,Raw Material,03-02-02-19,GA06,10,2000,PG06,MG02,Anti-Infective,LT05,Specialty,Syrup,1O,UCD5464,MDM0464
20465,P00465,SAP,LM1465,GM5465,AbbVie 500mg,AbbVie,3400904996138,TM143,AbbVie Global,SM007,Respiratory,MT01,Finished Product,03-02-02-13,GA01,10,2000,PG06,MG04,Digestive Health,LT02,Hospital,Inhaler,100,UCD5465,MDM0465
20466,P00466,SAP,LM1466,GM5466,Servier 10mg,Servier,3400998072945,TM507,Servier Global,SM001,Analgesics,MT03,Raw Material,03-02-03-08,GA02,10,2000,PG01,MG02,Anti-Infective,LT01,Pharmacy,Tablet,10,UCD5466,MDM0466
20467,P00467,SAP,LM1467,GM5467,AbbVie 1000mg,AbbVie,3400992549746,TM900,AbbVie Global,SM001,Analgesics,MT01,Finished Product,01-02-09-13,GA03,20,1000,PG02,MG01,Pain Relief,LT04,Cold Chain,Tablet,1,UCD5467,MDM0467
20468,P00468,SAP,LM1468,GM5468,GSK 1000mg,GSK,3400970283321,TM714,GSK Global,SM005,Immunology,MT02,Biotech Product,02-03-09-17,GA02,20,1000,PG01,MG07,Allergy,LT02,Hospital,Injection,1,UCD5468,MDM0468
20469,P00469,SAP,LM1469,GM5469,Ipsen 10mg,Ipsen,3400948544731,TM419,Ipsen Global,SM005,Immunology,MT02,Biotech Product,01-02-07-21,GA07,10,1000,PG02,MG05,Endocrinology,LT01,Pharmacy,Injection,XX,UCD5469,MDM0469
20470,P00470,SAP,LM1470,GM5470,Johnson & Johnson 200mg,Johnson & Johnson,3400955081364,TM277,Johnson & Johnson Global,SM002,Antibiotics,MT03,Raw Material,03-02-02-15,GA06,10,3000,PG03,MG04,Digestive Health,LT05,Specialty,Capsule,1,UCD5470,MDM0470
20471,P00471,SAP,LM1471,GM5471,Merck 2mg,Merck,3400986560955,TM867,Merck Global,SM007,Respiratory,MT02,Biotech Product,01-03-03-09,GA05,30,1000,PG05,MG01,Pain Relief,LT05,Specialty,Inhaler,1O,UCD5471,MDM0471
20472,P00472,SAP,LM1472,GM5472,Sanofi 25mg,Sanofi,3400913013497,TM543,Sanofi Global,SM009,Dermatology,MT03,Raw Material,03-02-02-09,GA06,10,2000,PG06,MG06,Rheumatology,LT01,Pharmacy,Gel,1,UCD5472,MDM0472
20473,P00473,SAP,LM1473,GM5473,Novartis 10mg,Novartis,3400920526753,TM713,Novartis Global,SM009,Dermatology,MT03,Raw Material,03-01-06-27,GA01,20,1000,PG04,MG04,Digestive Health,LT05,Specialty,Gel,1,UCD5473,MDM0473
20474,P00474,SAP,LM1474,GM5474,Johnson & Johnson 1000mg,Johnson & Johnson,3400900103752,TM048,Johnson & Johnson Global,SM010,Pediatrics,MT03,Raw Material,01-02-04-10,GA04,30,1000,PG01,MG04,Digestive Health,LT02,Hospital,Syrup,10,UCD5474,MDM0474
20475,P00475,SAP,LM1475,GM5475,Roche 10mg,Roche,3400964605467,TM609,Roche Global,SM009,Dermatology,MT03,Raw Material,03-XX-04-14,GA08,20,2000,PG07,MG02,Anti-Infective,LT05,Specialty,Gel,1,UCD5475,MDM0475
20476,P00476,SAP,LM1476,GM5476,Bayer 200mg,Bayer,3400969856257,TM259,Bayer Global,SM009,Dermatology,MT01,Finished Product,01-01-08-09,GA07,20,3000,PG02,MG03,OTC General,LT05,Specialty,Gel,1,UCD5476,MDM0476
20477,P00477,SAP,LM1477,GM5477,Sanofi 1000mg,Sanofi,3400975017264,TM323,Sanofi Global,SM009,Dermatology,MT03,Raw Material,02-02-09-02,GA04,30,2000,PG01,MG04,Digestive Health,LT02,Hospital,Gel,1,UCD5477,MDM0477
20478,P00478,SAP,LM1478,GM5478,Merck 1000mg,Merck,3400955491606,TM592,Merck Global,SM001,Analgesics,MT02,Biotech Product,03-03-04-04,GA07,30,3000,PG06,MG06,Rheumatology,LT01,Pharmacy,Tablet,100,UCD5478,MDM0478
20479,P00479,SAP,LM1479,GM5479,AbbVie 1000mg,AbbVie,3400931332828,TM300,AbbVie Global,SM009,Dermatology,MT01,Finished Product,02-03-07-24,GA01,30,1000,PG02,MG05,Endocrinology,LT02,Hospital,Gel,10,UCD5479,MDM0479
20480,P00480,SAP,LM1480,GM5480,GSK 25mg,GSK,3400912185957,TM435,GSK Global,SM009,Dermatology,MT02,Biotech Product,01-02-08-10,GA03,20,3000,PG01,MG07,Allergy,LT02,Hospital,Gel,1,UCD5480,MDM0480
20481,P00481,SAP,LM1481,GM5481,Merck 2mg,Merck,3400999155601,TM217,Merck Global,SM001,Analgesics,MT03,Raw Material,02-02-04-01,GA08,20,2000,PG03,MG05,Endocrinology,LT01,Pharmacy,Tablet,1,UCD5481,MDM0481
20482,P00482,SAP,LM1482,GM5482,Bayer 500mg,Bayer,3400929662146,TM024,Bayer Global,SM002,Antibiotics,MT02,Biotech Product,0301-04-17,GA02,20,1000,PG07,MG04,Digestive Health,LT05,Specialty,Capsule,100,UCD5482,MDM0482
20483,P00483,SAP,LM1483,GM5483,Pfizer 25mg,Pfizer,3400939896674,TM997,Pfizer Global,SM005,Immunology,MT03,Raw Material,02-03-04-30,GA05,20,3000,PG02,MG06,Rheumatology,LT02,Hospital,Injection,1,UCD5483,MDM0483
20484,P00484,SAP,LM1484,GM5484,Bayer 10mg,Bayer,3400953656089,TM985,Bayer Global,SM002,Antibiotics,MT01,Finished Product,01-02-03-04,GA07,10,3000,PG07,MG04,Digestive Health,LT04,Cold Chain,Capsule,1,UCD5484,MDM0484
20485,P00485,SAP,LM1485,GM5485,AbbVie 1000mg,AbbVie,3400955397083,TM547,AbbVie Global,SM007,Respiratory,MT02,Biotech Product,02-02-01-18,GA05,10,1000,PG06,MG05,Endocrinology,LT03,OTC,Inhaler,1O,UCD5485,MDM0485
20486,P00486,SAP,LM1486,GM5486,AstraZeneca 10mg,AstraZeneca,3400918292345,TM056,AstraZeneca Global,SM002,Antibiotics,MT01,Finished Product,02-02-05-24,GA08,30,2000,PG06,MG04,Digestive Health,LT03,OTC,Capsule,XX,UCD5486,MDM0486
20487,P00487,SAP,LM1487,GM5487,GSK 500mg,GSK,3400961102332,TM773,GSK Global,SM001,Analgesics,MT02,Biotech Product,01-03-09-08,GA04,20,1000,PG01,MG05,Endocrinology,LT02,Hospital,Tablet,1,UCD5487,MDM0487
20488,P00488,SAP,LM1488,GM5488,Bayer 200mg,Bayer,3400998922343,TM174,Bayer Global,SM002,Antibiotics,MT01,Finished Product,02-03-09-14,GA01,10,2000,PG02,MG07,Allergy,LT06,Respiratory Care,Capsule,1,UCD5488,MDM0488
20489,P00489,SAP,LM1489,GM5489,Amgen 25mg,Amgen,3400999653334,TM585,Amgen Global,SM002,Antibiotics,MT03,Raw Material,02-01-01-06,GA02,10,3000,PG04,MG07,Allergy,LT01,Pharmacy,Capsule,1,UCD5489,MDM0489
20490,P00490,SAP,LM1490,GM5490,Sanofi 2mg,Sanofi,3400944272353,TM709,Sanofi Global,SM010,Pediatrics,MT03,Raw Material,01-03-04-01,GA01,20,3000,PG03,MG04,Digestive Health,LT03,OTC,Syrup,100,UCD5490,MDM0490
20491,P00491,SAP,LM1491,GM5491,Johnson & Johnson 1000mg,Johnson & Johnson,3400975375238,TM407,Johnson & Johnson Global,SM001,Analgesics,MT03,Raw Material,01-03-05-03,GA08,20,2000,PG02,MG01,Pain Relief,LT04,,Tablet,1,UCD5491,MDM0491
20492,P00492,SAP,LM1492,GM5492,Roche 1000mg,Roche,3400942297369,TM937,Roche Global,SM010,Pediatrics,MT01,Finished Product,01-01-06-06,GA07,30,3000,PG02,MG06,Rheumatology,LT01,Pharmacy,Syrup,10,UCD5492,MDM0492
20493,P00493,SAP,LM1493,GM5493,Pfizer 25mg,Pfizer,3400921978766,TM828,Pfizer Global,SM009,Dermatology,MT02,Biotech Product,02-03-07-14,GA07,30,1000,PG02,MG03,OTC General,LT01,Pharmacy,Gel,1,UCD5493,MDM0493
20494,P00494,SAP,LM1494,GM5494,Roche 1000mg,Roche,3400999014841,TM804,Roche Global,SM005,Immunology,MT01,Finished Product,02-03-03-19,GA07,20,3000,PG07,MG04,Digestive Health,LT05,Specialty,Injection,1,UCD5494,MDM0494
20495,P00495,SAP,LM1495,GM5495,Sanofi 10mg,Sanofi,3400949672004,TM960,Sanofi Global,SM002,Antibiotics,MT03,Raw Material,02-01-09-06,GA02,30,1000,PG06,MG03,OTC General,LT06,Respiratory Care,Capsule,1,UCD5495,MDM0495
20496,P00496,SAP,LM1496,GM5496,Roche 1000mg,Roche,3400902248473,TM685,Roche Global,SM009,Dermatology,MT01,Finished Product,03-03-04-25,GA01,30,2000,PG01,MG02,Anti-Infective,LT03,OTC,Gel,1,UCD5496,MDM0496
20497,P00497,SAP,LM1497,GM5497,Johnson & Johnson 500mg,Johnson & Johnson,3400923050174,TM957,Johnson & Johnson Global,SM007,Respiratory,MT01,Finished Product,03-02-04-11,GA04,30,3000,PG01,MG07,Allergy,LT01,Pharmacy,Inhaler,1,UCD5497,MDM0497
20498,P00498,SAP,LM1498,GM5498,,Roche,3400941533147,TM798,Roche Global,SM002,Antibiotics,MT03,Raw Material,03-03-04-01,GA02,20,1000,PG05,MG05,Endocrinology,LT06,Respiratory Care,Capsule,10,UCD5498,MDM0498
20499,P00499,SAP,LM1499,GM5499,Sanofi 500mg,Sanofi,3400907460610,TM452,Sanofi Global,SM002,Antibiotics,MT01,Finished Product,03-01-01-01,GA01,10,3000,PG04,MG07,Allergy,LT03,OTC,Capsule,XX,UCD5499,MDM0499
20500,P00500,SAP,LM1500,GM5500,AstraZeneca 25mg,AstraZeneca,3400969171886,TM323,AstraZeneca Global,SM009,Dermatology,MT03,Raw Material,02-01-08-06,GA02,10,2000,PG04,MG06,Rheumatology,LT06,Respiratory Care,Gel,1,UCD5500,MDM0500
